producto,ciudad,mes,precioPromedio
mora de castilla,ibagué,1,4659.666666666667
mora de castilla,ibagué,2,4377.125
mora de castilla,ibagué,3,5212.181818181818
mora de castilla,ibagué,4,5028.5
mora de castilla,ibagué,5,4712.5
mora de castilla,ibagué,6,4133.928571428572
mora de castilla,ibagué,7,3465.3333333333335
mora de castilla,ibagué,8,3885.714285714286
mora de castilla,ibagué,9,3424.1111111111113
mora de castilla,ibagué,10,3339.285714285714
mora de castilla,ibagué,11,3163.6363636363635
mora de castilla,ibagué,12,3147.5
mora de castilla,manizales,1,5520.75
mora de castilla,manizales,2,5050.0
mora de castilla,manizales,3,5786.6
mora de castilla,manizales,4,5115.0
mora de castilla,manizales,5,6619.0
mora de castilla,manizales,6,5570.8
mora de castilla,manizales,7,4742.857142857143
mora de castilla,manizales,8,4700.0
mora de castilla,manizales,9,4651.125
mora de castilla,manizales,10,4486.111111111111
mora de castilla,manizales,11,4207.0
mora de castilla,manizales,12,4473.857142857143
mora de castilla,medellín,1,3426.625
mora de castilla,medellín,2,3106.323529411765
mora de castilla,medellín,3,3350.690476190476
mora de castilla,medellín,4,3939.2
mora de castilla,medellín,5,4506.733333333334
mora de castilla,medellín,6,3257.9
mora de castilla,medellín,7,2924.6206896551726
mora de castilla,medellín,8,2822.815789473684
mora de castilla,medellín,9,2345.5757575757575
mora de castilla,medellín,10,2541.9411764705883
mora de castilla,medellín,11,2801.4864864864867
mora de castilla,medellín,12,2856.766666666667
mora de castilla,montería,1,4450.0
mora de castilla,montería,2,4163.333333333333
mora de castilla,montería,3,4675.0
mora de castilla,montería,4,4271.875
mora de castilla,montería,5,5115.625
mora de castilla,montería,6,4189.473684210527
mora de castilla,montería,7,3737.5
mora de castilla,montería,8,3775.0
mora de castilla,montería,9,3202.5
mora de castilla,montería,10,3300.0
mora de castilla,montería,11,3500.0
mora de castilla,montería,12,3296.153846153846
mora de castilla,neiva,1,3880.125
mora de castilla,neiva,2,2795.285714285714
mora de castilla,neiva,3,3338.6666666666665
mora de castilla,neiva,4,3184.714285714286
mora de castilla,neiva,5,3595.235294117647
mora de castilla,neiva,6,2885.6315789473683
mora de castilla,neiva,7,3007.6428571428573
mora de castilla,neiva,8,2732.684210526316
mora de castilla,neiva,9,2410.75
mora de castilla,neiva,10,1988.7692307692307
mora de castilla,neiva,11,2206.5833333333335
mora de castilla,neiva,12,2773.375
mora de castilla,pasto,1,3728.6875
mora de castilla,pasto,2,3933.095238095238
mora de castilla,pasto,3,3912.0454545454545
mora de castilla,pasto,4,3859.5555555555557
mora de castilla,pasto,5,3940.5
mora de castilla,pasto,6,3581.5652173913045
mora de castilla,pasto,7,3266.6315789473683
mora de castilla,pasto,8,3255.277777777778
mora de castilla,pasto,9,2984.217391304348
mora de castilla,pasto,10,2678.714285714286
mora de castilla,pasto,11,2789.25
mora de castilla,pasto,12,2922.1428571428573
mora de castilla,pereira,1,4581.9
mora de castilla,pereira,2,3734.279069767442
mora de castilla,pereira,3,4118.446808510638
mora de castilla,pereira,4,4319.162790697675
mora de castilla,pereira,5,4731.85294117647
mora de castilla,pereira,6,4301.470588235294
mora de castilla,pereira,7,3789.076923076923
mora de castilla,pereira,8,3917.5263157894738
mora de castilla,pereira,9,3467.5897435897436
mora de castilla,pereira,10,3532.2368421052633
mora de castilla,pereira,11,3869.7428571428572
mora de castilla,pereira,12,4031.4193548387098
mora de castilla,popayán,1,4893.25
mora de castilla,popayán,2,4345.3
mora de castilla,popayán,3,4504.0
mora de castilla,popayán,4,4422.857142857143
mora de castilla,popayán,5,4551.625
mora de castilla,popayán,6,4421.2
mora de castilla,popayán,7,4198.636363636364
mora de castilla,popayán,8,4134.125
mora de castilla,popayán,9,3542.5
mora de castilla,popayán,10,3556.1428571428573
mora de castilla,popayán,11,3728.8333333333335
mora de castilla,popayán,12,3356.285714285714
mora de castilla,san josé de cúcuta,1,3224.5384615384614
mora de castilla,san josé de cúcuta,2,4360.444444444444
mora de castilla,san josé de cúcuta,3,5448.5
mora de castilla,san josé de cúcuta,4,4443.176470588235
mora de castilla,san josé de cúcuta,5,5223.7
mora de castilla,san josé de cúcuta,6,4232.461538461538
mora de castilla,san josé de cúcuta,7,3758.4615384615386
mora de castilla,san josé de cúcuta,8,3252.4117647058824
mora de castilla,san josé de cúcuta,9,2580.5
mora de castilla,san josé de cúcuta,10,2615.5
mora de castilla,san josé de cúcuta,11,3329.076923076923
mora de castilla,san josé de cúcuta,12,3031.0
mora de castilla,santa marta,1,4084.2105263157896
mora de castilla,santa marta,2,4683.2
mora de castilla,santa marta,3,5140.740740740741
mora de castilla,santa marta,4,5296.923076923077
mora de castilla,santa marta,5,5192.727272727273
mora de castilla,santa marta,6,4466.666666666667
mora de castilla,santa marta,7,4140.869565217391
mora de castilla,santa marta,8,3846.6666666666665
mora de castilla,santa marta,9,3603.809523809524
mora de castilla,santa marta,10,3432.3076923076924
mora de castilla,santa marta,11,3682.0
mora de castilla,santa marta,12,3597.0
mora de castilla,sincelejo,1,4285.666666666667
mora de castilla,sincelejo,2,4784.333333333333
mora de castilla,sincelejo,3,4967.526315789473
mora de castilla,sincelejo,4,5276.105263157895
mora de castilla,sincelejo,5,5375.0
mora de castilla,sincelejo,6,4398.466666666666
mora de castilla,sincelejo,7,3917.5625
mora de castilla,sincelejo,8,3954.6470588235293
mora de castilla,sincelejo,9,3502.8571428571427
mora de castilla,sincelejo,10,3853.1428571428573
mora de castilla,sincelejo,11,3937.277777777778
mora de castilla,sincelejo,12,4281.727272727273
mora de castilla,tunja,1,4090.0
mora de castilla,tunja,2,3950.8
mora de castilla,tunja,3,4332.857142857143
mora de castilla,tunja,4,4117.2
mora de castilla,tunja,5,3908.285714285714
mora de castilla,tunja,6,4435.714285714285
mora de castilla,tunja,7,3654.722222222222
mora de castilla,tunja,8,3757.5714285714284
mora de castilla,tunja,9,3496.5714285714284
mora de castilla,tunja,10,3060.9
mora de castilla,tunja,11,3106.4444444444443
mora de castilla,tunja,12,2790.25
mora de castilla,valledupar,1,4466.666666666667
mora de castilla,valledupar,2,4695.833333333333
mora de castilla,valledupar,3,5247.642857142857
mora de castilla,valledupar,4,4845.444444444444
mora de castilla,valledupar,5,4756.0
mora de castilla,valledupar,6,4890.722222222223
mora de castilla,valledupar,7,4346.428571428572
mora de castilla,valledupar,8,3962.181818181818
mora de castilla,valledupar,9,3706.3846153846152
mora de castilla,valledupar,10,3356.6666666666665
mora de castilla,valledupar,11,3577.2105263157896
mora de castilla,valledupar,12,3641.625
mora de castilla,villavicencio,1,5966.666666666667
mora de castilla,villavicencio,2,4807.8125
mora de castilla,villavicencio,3,5188.1578947368425
mora de castilla,villavicencio,4,5350.944444444444
mora de castilla,villavicencio,5,5373.173913043478
mora de castilla,villavicencio,6,4718.555555555556
mora de castilla,villavicencio,7,3749.4
mora de castilla,villavicencio,8,3561.5882352941176
mora de castilla,villavicencio,9,3789.176470588235
mora de castilla,villavicencio,10,3731.24
mora de castilla,villavicencio,11,3982.076923076923
mora de castilla,villavicencio,12,4342.833333333333
naranja*,barranquilla,1,1600.0
naranja*,barranquilla,2,1560.0
naranja*,barranquilla,3,1420.0
naranja*,barranquilla,4,1395.0
naranja*,barranquilla,6,1720.25
naranja*,barranquilla,7,1003.5
naranja*,barranquilla,8,1610.0
naranja*,barranquilla,9,1800.0
naranja*,barranquilla,10,1780.0
naranja*,barranquilla,11,1640.0
naranja*,barranquilla,12,1600.0
naranja*,"bogotá, d.c.",1,2062.5185185185187
naranja*,"bogotá, d.c.",2,1813.7954545454545
naranja*,"bogotá, d.c.",3,1774.125
naranja*,"bogotá, d.c.",4,1864.888888888889
naranja*,"bogotá, d.c.",5,1745.7380952380952
naranja*,"bogotá, d.c.",6,2001.0
naranja*,"bogotá, d.c.",7,1887.8636363636363
naranja*,"bogotá, d.c.",8,1829.7692307692307
naranja*,"bogotá, d.c.",9,1574.861111111111
naranja*,"bogotá, d.c.",10,1566.6285714285714
naranja*,"bogotá, d.c.",11,1497.3714285714286
naranja*,"bogotá, d.c.",12,1638.076923076923
naranja*,bucaramanga,1,1310.2727272727273
naranja*,bucaramanga,2,1370.5263157894738
naranja*,bucaramanga,3,1373.6363636363637
naranja*,bucaramanga,4,1234.608695652174
naranja*,bucaramanga,5,1397.909090909091
naranja*,bucaramanga,6,1281.125
naranja*,bucaramanga,7,1162.0
naranja*,bucaramanga,8,964.0
naranja*,bucaramanga,9,798.0714285714286
naranja*,bucaramanga,10,741.2941176470588
naranja*,bucaramanga,11,715.4545454545455
naranja*,bucaramanga,12,886.2222222222222
naranja*,cartagena de indias,1,1321.4
naranja*,cartagena de indias,6,1925.0
naranja*,cartagena de indias,7,2042.8
naranja*,cartagena de indias,8,1448.3333333333333
naranja*,cartagena de indias,9,1346.5714285714287
naranja*,cartagena de indias,10,890.7
naranja*,cartagena de indias,11,733.4
naranja*,cartagena de indias,12,809.125
naranja*,cúcuta,2,852.8
naranja*,cúcuta,3,1554.0
naranja*,cúcuta,4,1355.909090909091
naranja*,cúcuta,5,1275.5384615384614
naranja*,cúcuta,6,1291.4285714285713
naranja*,cúcuta,7,1359.3076923076924
naranja*,cúcuta,8,1412.6666666666667
naranja*,cúcuta,9,1198.1818181818182
naranja*,cúcuta,10,1076.4
naranja*,cúcuta,11,863.5
naranja*,cúcuta,12,719.5
naranja*,manizales,1,1175.0
naranja*,manizales,2,1215.625
naranja*,manizales,3,1125.0
naranja*,manizales,4,1250.0
naranja*,manizales,5,949.75
naranja*,manizales,6,1533.25
naranja*,manizales,7,1400.0
naranja*,manizales,8,1344.0
naranja*,manizales,9,1475.0
naranja*,manizales,10,1082.0
naranja*,manizales,11,1127.4285714285713
naranja*,manizales,12,900.0
naranja*,medellín,1,2121.125
naranja*,medellín,2,1961.076923076923
naranja*,medellín,3,1954.3333333333333
naranja*,medellín,4,2193.4166666666665
naranja*,medellín,5,1817.857142857143
naranja*,medellín,6,2007.409090909091
naranja*,medellín,7,2138.8275862068967
naranja*,medellín,8,1949.5555555555557
naranja*,medellín,9,1887.55
naranja*,medellín,10,1702.2173913043478
naranja*,medellín,11,1681.3333333333333
naranja*,medellín,12,1813.842105263158
naranja*,montería,1,1867.4615384615386
naranja*,montería,2,1751.75
naranja*,montería,3,1783.2
naranja*,montería,4,1651.142857142857
naranja*,montería,5,1589.6666666666667
naranja*,montería,6,1782.5
naranja*,montería,7,1867.888888888889
naranja*,montería,8,1566.7058823529412
naranja*,montería,9,1460.1875
naranja*,montería,10,1553.076923076923
naranja*,montería,11,1267.375
naranja*,montería,12,1302.2727272727273
naranja*,pasto,5,669.25
naranja*,pasto,6,840.0
naranja*,pasto,7,800.0
naranja*,pasto,8,883.6666666666666
naranja*,pasto,9,900.0
naranja*,pereira,1,1707.2608695652175
naranja*,pereira,2,1506.1842105263158
naranja*,pereira,3,1508.75
naranja*,pereira,4,1395.1707317073171
naranja*,pereira,5,1289.909090909091
naranja*,pereira,6,1301.2
naranja*,pereira,7,1396.4545454545455
naranja*,pereira,8,1359.4594594594594
naranja*,pereira,9,1229.7567567567567
naranja*,pereira,10,1260.0333333333333
naranja*,pereira,11,1194.909090909091
naranja*,pereira,12,1263.4
naranja*,san josé de cúcuta,1,1199.7692307692307
naranja*,san josé de cúcuta,2,1323.4285714285713
naranja*,san josé de cúcuta,3,1783.3
naranja*,san josé de cúcuta,4,2197.4444444444443
naranja*,san josé de cúcuta,5,2180.4444444444443
naranja*,san josé de cúcuta,6,2206.8888888888887
naranja*,san josé de cúcuta,7,1652.7777777777778
naranja*,san josé de cúcuta,8,1476.357142857143
naranja*,san josé de cúcuta,9,1422.5714285714287
naranja*,san josé de cúcuta,10,1200.2857142857142
naranja*,san josé de cúcuta,11,1040.6
naranja*,san josé de cúcuta,12,975.75
naranja*,santa marta,11,1100.0
naranja*,santa marta,12,1060.0
naranja*,sincelejo,1,1681.4545454545455
naranja*,sincelejo,2,1667.642857142857
naranja*,sincelejo,3,1676.4285714285713
naranja*,sincelejo,4,1617.4375
naranja*,sincelejo,5,1480.842105263158
naranja*,sincelejo,6,1746.8
naranja*,sincelejo,7,1702.4444444444443
naranja*,sincelejo,8,1478.5
naranja*,sincelejo,9,1347.5
naranja*,sincelejo,10,1301.3333333333333
naranja*,sincelejo,11,1196.142857142857
naranja*,sincelejo,12,1318.8333333333333
naranja*,tunja,1,1643.8333333333333
naranja*,tunja,2,1565.3
naranja*,tunja,3,1719.7272727272727
naranja*,tunja,4,1657.7058823529412
naranja*,tunja,5,1451.2666666666667
naranja*,tunja,6,1515.75
naranja*,tunja,7,1521.6666666666667
naranja*,tunja,8,1587.1666666666667
naranja*,tunja,9,1318.3809523809523
naranja*,tunja,10,1175.9444444444443
naranja*,tunja,11,1079.0
naranja*,tunja,12,1069.6363636363637
naranja*,valledupar,1,2149.5
naranja*,valledupar,2,2073.3
naranja*,valledupar,3,2183.470588235294
naranja*,valledupar,4,1896.6666666666667
naranja*,valledupar,5,1881.0588235294117
naranja*,valledupar,6,1959.125
naranja*,valledupar,7,1723.4666666666667
naranja*,valledupar,8,1458.5555555555557
naranja*,valledupar,9,1339.4444444444443
naranja*,valledupar,10,1252.6470588235295
naranja*,valledupar,11,1116.0
naranja*,valledupar,12,1483.5
naranja*,villavicencio,1,1307.7777777777778
naranja*,villavicencio,2,1482.0
naranja*,villavicencio,3,1443.3333333333333
naranja*,villavicencio,4,1554.5882352941176
naranja*,villavicencio,5,1380.3333333333333
naranja*,villavicencio,6,1304.923076923077
naranja*,villavicencio,7,1644.8823529411766
naranja*,villavicencio,8,1394.888888888889
naranja*,villavicencio,9,1221.0588235294117
naranja*,villavicencio,10,1003.0
naranja*,villavicencio,11,958.8461538461538
naranja*,villavicencio,12,979.1666666666666
papa criolla,armenia,1,2767.6363636363635
papa criolla,armenia,2,2428.8823529411766
papa criolla,armenia,3,2654.7619047619046
papa criolla,armenia,4,2824.9444444444443
papa criolla,armenia,5,2837.5882352941176
papa criolla,armenia,6,3115.0
papa criolla,armenia,7,2652.095238095238
papa criolla,armenia,8,2435.923076923077
papa criolla,armenia,9,2487.3888888888887
papa criolla,armenia,10,2586.8571428571427
papa criolla,armenia,11,2562.8888888888887
papa criolla,armenia,12,3107.777777777778
papa criolla,barranquilla,2,1513.5
papa criolla,barranquilla,3,1893.4285714285713
papa criolla,barranquilla,4,3040.0
papa criolla,barranquilla,5,2729.0
papa criolla,barranquilla,6,2117.2
papa criolla,barranquilla,7,1469.0
papa criolla,barranquilla,8,1604.5
papa criolla,barranquilla,9,1463.5
papa criolla,barranquilla,10,1627.7142857142858
papa criolla,barranquilla,11,1500.0
papa criolla,barranquilla,12,1413.0
papa criolla,"bogotá, d.c.",1,3450.212121212121
papa criolla,"bogotá, d.c.",2,3637.046511627907
papa criolla,"bogotá, d.c.",3,3940.3541666666665
papa criolla,"bogotá, d.c.",4,4161.407407407408
papa criolla,"bogotá, d.c.",5,4109.868421052632
papa criolla,"bogotá, d.c.",6,4336.5625
papa criolla,"bogotá, d.c.",7,3699.5454545454545
papa criolla,"bogotá, d.c.",8,3350.2631578947367
papa criolla,"bogotá, d.c.",9,3149.731707317073
papa criolla,"bogotá, d.c.",10,3254.235294117647
papa criolla,"bogotá, d.c.",11,3621.051282051282
papa criolla,"bogotá, d.c.",12,3638.5405405405404
papa criolla,bucaramanga,1,2711.0
papa criolla,bucaramanga,2,2998.217391304348
papa criolla,bucaramanga,3,2994.2903225806454
papa criolla,bucaramanga,4,3273.285714285714
papa criolla,bucaramanga,5,2784.5714285714284
papa criolla,bucaramanga,6,2781.032258064516
papa criolla,bucaramanga,7,2320.3333333333335
papa criolla,bucaramanga,8,2049.2608695652175
papa criolla,bucaramanga,9,2217.0
papa criolla,bucaramanga,10,2249.75
papa criolla,bucaramanga,11,2004.8695652173913
papa criolla,bucaramanga,12,2224.2631578947367
papa criolla,cali,1,1941.75
papa criolla,cali,2,1730.9375
papa criolla,cali,3,1673.1666666666667
papa criolla,cali,4,2540.294117647059
papa criolla,cali,5,2092.6315789473683
papa criolla,cali,6,2301.5
papa criolla,cali,7,1775.0625
papa criolla,cali,8,1789.8125
papa criolla,cali,9,1651.625
papa criolla,cali,10,1960.5333333333333
papa criolla,cali,11,2037.3125
papa criolla,cali,12,2244.6153846153848
papa criolla,cartagena de indias,1,3751.4166666666665
papa criolla,cartagena de indias,2,4054.1666666666665
papa criolla,cartagena de indias,3,4085.6428571428573
papa criolla,cartagena de indias,4,4651.071428571428
papa criolla,cartagena de indias,5,3884.6666666666665
papa criolla,cartagena de indias,6,4515.235294117647
papa criolla,cartagena de indias,7,4412.5
papa criolla,cartagena de indias,8,3753.846153846154
papa criolla,cartagena de indias,9,3601.0666666666666
papa criolla,cartagena de indias,10,3516.6666666666665
papa criolla,cartagena de indias,11,3780.3636363636365
papa criolla,cartagena de indias,12,4130.444444444444
papa criolla,cúcuta,2,2540.909090909091
papa criolla,cúcuta,3,2303.5384615384614
papa criolla,cúcuta,4,2438.5384615384614
papa criolla,cúcuta,5,2319.6875
papa criolla,cúcuta,6,1998.857142857143
papa criolla,cúcuta,7,1459.0
papa criolla,cúcuta,8,1572.8333333333333
papa criolla,cúcuta,9,1807.142857142857
papa criolla,cúcuta,10,1751.6363636363637
papa criolla,cúcuta,11,1939.9
papa criolla,cúcuta,12,1408.3333333333333
papa criolla,ibagué,1,2639.1666666666665
papa criolla,ibagué,2,2767.866666666667
papa criolla,ibagué,3,3103.846153846154
papa criolla,ibagué,4,3382.4444444444443
papa criolla,ibagué,5,3277.3571428571427
papa criolla,ibagué,6,3230.8125
papa criolla,ibagué,7,2824.25
papa criolla,ibagué,8,2701.5
papa criolla,ibagué,9,2801.4666666666667
papa criolla,ibagué,10,2916.625
papa criolla,ibagué,11,2633.75
papa criolla,ibagué,12,3196.6428571428573
papa criolla,manizales,1,2598.0
papa criolla,manizales,2,2728.818181818182
papa criolla,manizales,3,3229.222222222222
papa criolla,manizales,4,3418.625
papa criolla,manizales,5,2966.153846153846
papa criolla,manizales,6,3105.846153846154
papa criolla,manizales,7,2861.875
papa criolla,manizales,8,2406.9285714285716
papa criolla,manizales,9,2388.6363636363635
papa criolla,manizales,10,2534.1875
papa criolla,manizales,11,2964.3571428571427
papa criolla,manizales,12,3224.4545454545455
papa criolla,medellín,1,2056.1935483870966
papa criolla,medellín,2,2261.0425531914893
papa criolla,medellín,3,2852.2
papa criolla,medellín,4,3262.3846153846152
papa criolla,medellín,5,2842.6428571428573
papa criolla,medellín,6,2666.3
papa criolla,medellín,7,2736.4285714285716
papa criolla,medellín,8,2627.85
papa criolla,medellín,9,2478.9565217391305
papa criolla,medellín,10,2558.682926829268
papa criolla,medellín,11,2235.4347826086955
papa criolla,medellín,12,2163.8684210526317
papa criolla,montería,1,3812.5
papa criolla,montería,2,3940.9
papa criolla,montería,3,4292.266666666666
papa criolla,montería,4,4438.0
papa criolla,montería,5,4064.0
papa criolla,montería,6,3693.1176470588234
papa criolla,montería,7,3846.5833333333335
papa criolla,montería,8,3736.8333333333335
papa criolla,montería,9,3818.5
papa criolla,montería,10,3557.6923076923076
papa criolla,montería,11,3751.3333333333335
papa criolla,montería,12,3054.785714285714
papa criolla,pasto,1,1193.6470588235295
papa criolla,pasto,2,1006.8823529411765
papa criolla,pasto,3,1121.6666666666667
papa criolla,pasto,4,1431.0
papa criolla,pasto,5,1779.8125
papa criolla,pasto,6,1426.6666666666667
papa criolla,pasto,7,1288.1176470588234
papa criolla,pasto,8,1202.4761904761904
papa criolla,pasto,9,1093.4615384615386
papa criolla,pasto,10,1382.1333333333334
papa criolla,pasto,11,1723.7777777777778
papa criolla,pasto,12,1817.05
papa criolla,pereira,1,2763.0
papa criolla,pereira,2,2682.7045454545455
papa criolla,pereira,3,2829.5510204081634
papa criolla,pereira,4,3268.469387755102
papa criolla,pereira,5,3210.5333333333333
papa criolla,pereira,6,2879.7272727272725
papa criolla,pereira,7,2456.5641025641025
papa criolla,pereira,8,2565.076923076923
papa criolla,pereira,9,2530.190476190476
papa criolla,pereira,10,2573.529411764706
papa criolla,pereira,11,2787.8947368421054
papa criolla,pereira,12,2981.829268292683
papa criolla,popayán,1,1341.6666666666667
papa criolla,popayán,2,1351.625
papa criolla,popayán,3,1453.5714285714287
papa criolla,popayán,4,1915.4444444444443
papa criolla,popayán,5,1866.875
papa criolla,popayán,6,1654.2222222222222
papa criolla,popayán,7,1309.5833333333333
papa criolla,popayán,8,1135.7777777777778
papa criolla,popayán,9,1222.5
papa criolla,popayán,10,1426.8
papa criolla,popayán,11,1965.5555555555557
papa criolla,popayán,12,1613.0
papa criolla,san josé de cúcuta,1,2792.05
papa criolla,san josé de cúcuta,2,3245.75
papa criolla,san josé de cúcuta,3,3348.2105263157896
papa criolla,san josé de cúcuta,4,3377.3333333333335
papa criolla,san josé de cúcuta,5,3383.4
papa criolla,san josé de cúcuta,6,2962.153846153846
papa criolla,san josé de cúcuta,7,3201.5
papa criolla,san josé de cúcuta,8,2941.733333333333
papa criolla,san josé de cúcuta,9,2864.0
papa criolla,san josé de cúcuta,10,2659.6666666666665
papa criolla,san josé de cúcuta,11,2289.214285714286
papa criolla,san josé de cúcuta,12,2604.9411764705883
papa criolla,sincelejo,1,3553.0
papa criolla,sincelejo,2,4096.875
papa criolla,sincelejo,3,4339.285714285715
papa criolla,sincelejo,4,4644.444444444444
papa criolla,sincelejo,5,4438.5
papa criolla,sincelejo,6,4183.928571428572
papa criolla,sincelejo,7,3948.5833333333335
papa criolla,sincelejo,8,3544.6470588235293
papa criolla,sincelejo,9,3710.1
papa criolla,sincelejo,10,3530.769230769231
papa criolla,sincelejo,11,3519.4666666666667
papa criolla,sincelejo,12,3150.0
papa criolla,tunja,1,2354.1666666666665
papa criolla,tunja,2,2884.75
papa criolla,tunja,3,3045.9444444444443
papa criolla,tunja,4,3047.277777777778
papa criolla,tunja,5,3000.5882352941176
papa criolla,tunja,6,2449.5555555555557
papa criolla,tunja,7,2263.4375
papa criolla,tunja,8,2215.0
papa criolla,tunja,9,2083.733333333333
papa criolla,tunja,10,2117.2727272727275
papa criolla,tunja,11,2389.733333333333
papa criolla,tunja,12,2354.2
papa criolla,valledupar,1,3534.6153846153848
papa criolla,valledupar,2,4174.923076923077
papa criolla,valledupar,3,4296.6
papa criolla,valledupar,4,4361.166666666667
papa criolla,valledupar,5,3795.5333333333333
papa criolla,valledupar,6,3896.375
papa criolla,valledupar,7,3471.3333333333335
papa criolla,valledupar,8,2893.0714285714284
papa criolla,valledupar,9,2682.5
papa criolla,valledupar,10,3149.5333333333333
papa criolla,valledupar,11,2902.8333333333335
papa criolla,valledupar,12,2536.5
papa criolla,villavicencio,1,2096.153846153846
papa criolla,villavicencio,2,2659.375
papa criolla,villavicencio,3,3178.846153846154
papa criolla,villavicencio,4,2990.65
papa criolla,villavicencio,5,2817.1875
papa criolla,villavicencio,6,2577.294117647059
papa criolla,villavicencio,7,2353.8
papa criolla,villavicencio,8,2143.1111111111113
papa criolla,villavicencio,9,1838.4
papa criolla,villavicencio,10,2238.4615384615386
papa criolla,villavicencio,11,2602.375
papa criolla,villavicencio,12,2686.875
papa negra*,armenia,1,1491.111111111111
papa negra*,armenia,2,1783.2105263157894
papa negra*,armenia,3,1871.7037037037037
papa negra*,armenia,4,1723.764705882353
papa negra*,armenia,5,1823.888888888889
papa negra*,armenia,6,1574.1538461538462
papa negra*,armenia,7,1750.7894736842106
papa negra*,armenia,8,1483.3333333333333
papa negra*,armenia,9,1114.625
papa negra*,armenia,10,1463.1538461538462
papa negra*,armenia,11,1549.6
papa negra*,armenia,12,1451.7333333333333
papa negra*,barranquilla,1,1761.1818181818182
papa negra*,barranquilla,2,1800.4
papa negra*,barranquilla,3,1977.6764705882354
papa negra*,barranquilla,4,1873.90625
papa negra*,barranquilla,5,1606.0
papa negra*,barranquilla,6,1496.4444444444443
papa negra*,barranquilla,7,1409.7
papa negra*,barranquilla,8,1195.7272727272727
papa negra*,barranquilla,9,1134.2727272727273
papa negra*,barranquilla,10,1240.5
papa negra*,barranquilla,11,1293.7307692307693
papa negra*,barranquilla,12,1580.75
papa negra*,"bogotá, d.c.",1,1959.0294117647059
papa negra*,"bogotá, d.c.",2,1793.5208333333333
papa negra*,"bogotá, d.c.",3,1999.9433962264152
papa negra*,"bogotá, d.c.",4,2031.4313725490197
papa negra*,"bogotá, d.c.",5,2007.025641025641
papa negra*,"bogotá, d.c.",6,1676.608695652174
papa negra*,"bogotá, d.c.",7,1857.4186046511627
papa negra*,"bogotá, d.c.",8,1627.938775510204
papa negra*,"bogotá, d.c.",9,1524.4736842105262
papa negra*,"bogotá, d.c.",10,1584.4565217391305
papa negra*,"bogotá, d.c.",11,1653.340425531915
papa negra*,"bogotá, d.c.",12,1759.2941176470588
papa negra*,bucaramanga,1,1887.2222222222222
papa negra*,bucaramanga,2,1911.72
papa negra*,bucaramanga,3,1892.6363636363637
papa negra*,bucaramanga,4,1911.4705882352941
papa negra*,bucaramanga,5,1513.3125
papa negra*,bucaramanga,6,1409.1176470588234
papa negra*,bucaramanga,7,1514.5
papa negra*,bucaramanga,8,1438.0
papa negra*,bucaramanga,9,1406.4705882352941
papa negra*,bucaramanga,10,1211.5384615384614
papa negra*,bucaramanga,11,1199.6153846153845
papa negra*,bucaramanga,12,1341.142857142857
papa negra*,cali,1,1934.8333333333333
papa negra*,cali,2,1499.3333333333333
papa negra*,cali,3,1683.4516129032259
papa negra*,cali,4,1510.8214285714287
papa negra*,cali,5,1444.5238095238096
papa negra*,cali,6,1305.642857142857
papa negra*,cali,7,1410.4814814814815
papa negra*,cali,8,1454.6333333333334
papa negra*,cali,9,1246.75
papa negra*,cali,10,1472.2173913043478
papa negra*,cali,11,1549.84
papa negra*,cali,12,1657.7368421052631
papa negra*,cartagena de indias,1,1870.611111111111
papa negra*,cartagena de indias,2,2123.3571428571427
papa negra*,cartagena de indias,3,2203.85
papa negra*,cartagena de indias,4,1804.388888888889
papa negra*,cartagena de indias,5,1666.923076923077
papa negra*,cartagena de indias,6,1468.6923076923076
papa negra*,cartagena de indias,7,1598.8461538461538
papa negra*,cartagena de indias,8,1175.0526315789473
papa negra*,cartagena de indias,9,1207.5333333333333
papa negra*,cartagena de indias,10,1278.4285714285713
papa negra*,cartagena de indias,11,1242.9411764705883
papa negra*,cartagena de indias,12,1373.4
papa negra*,cúcuta,2,1585.875
papa negra*,cúcuta,3,1063.0
papa negra*,cúcuta,4,934.5
papa negra*,cúcuta,5,993.75
papa negra*,cúcuta,6,1200.142857142857
papa negra*,cúcuta,7,922.5
papa negra*,cúcuta,8,712.4285714285714
papa negra*,cúcuta,9,570.5714285714286
papa negra*,cúcuta,10,466.0
papa negra*,cúcuta,11,476.1666666666667
papa negra*,cúcuta,12,460.0
papa negra*,ibagué,4,667.5
papa negra*,ibagué,5,905.0
papa negra*,ibagué,6,1045.0
papa negra*,ibagué,7,962.5
papa negra*,ibagué,8,789.5
papa negra*,ibagué,9,660.0
papa negra*,manizales,1,2159.133333333333
papa negra*,manizales,2,1863.090909090909
papa negra*,manizales,3,2101.769230769231
papa negra*,manizales,4,1806.8333333333333
papa negra*,manizales,5,1855.0
papa negra*,manizales,6,1458.0
papa negra*,manizales,7,1707.3125
papa negra*,manizales,8,1476.625
papa negra*,manizales,9,1586.6153846153845
papa negra*,manizales,10,1657.2666666666667
papa negra*,manizales,11,1659.923076923077
papa negra*,manizales,12,1919.5
papa negra*,medellín,1,2495.6129032258063
papa negra*,medellín,2,2488.3947368421054
papa negra*,medellín,3,2395.3488372093025
papa negra*,medellín,4,2306.15
papa negra*,medellín,5,2246.3714285714286
papa negra*,medellín,6,1934.4722222222222
papa negra*,medellín,7,1878.3142857142857
papa negra*,medellín,8,1820.1470588235295
